lap,t_in_lap,tyre_age,battery_soc_pct,deploy_kw,energy_used_lap_mj,speed_kph,gap_sec,closing_speed_kph,drs_available,mode_ground_truth,overtake_attempted,overtake_success
49,0.7822,11,0.0,0.0,4.229,141.2,0.815,17.06,False,Harvest,True,False
49,0.7828,11,0.0,0.0,4.232,141.3,0.516,12.55,False,Harvest,True,False
49,0.7833,11,0.0,0.0,4.236,141.3,1.625,-7.86,False,Harvest,False,False
49,0.7839,11,0.0,0.0,4.241,141.4,0.16,4.28,False,Harvest,True,False
49,0.7844,11,0.0,0.0,4.247,141.4,2.842,-1.46,False,Harvest,False,False
49,0.785,11,0.0,0.0,4.251,141.4,0.05,2.57,False,Harvest,True,False
49,0.7856,11,0.0,0.0,4.255,141.5,0.363,5.78,False,Harvest,True,True
49,0.7861,11,0.0,0.0,4.258,141.5,0.05,9.12,False,Harvest,True,False
49,0.7867,11,0.0,0.0,4.259,141.6,0.05,9.18,False,Harvest,True,True
49,0.7872,11,0.0,0.0,4.263,141.6,0.494,0.48,False,Harvest,True,False
49,0.7878,11,0.0,0.0,4.267,141.7,0.813,-2.03,False,Harvest,False,False
49,0.7883,11,0.0,0.0,4.272,141.7,0.29,9.53,False,Harvest,True,True
49,0.7889,11,0.0,0.0,4.278,141.8,1.177,14.41,False,Harvest,False,False
49,0.7894,11,0.0,0.0,4.278,141.8,0.173,22.8,False,Harvest,True,True
49,0.79,11,0.0,0.0,4.283,141.9,0.819,11.44,False,Harvest,True,True
49,0.7906,11,0.0,0.0,4.289,141.9,0.05,-5.76,False,Harvest,False,False
49,0.7911,11,0.0,0.0,4.294,142.0,1.368,15.48,False,Harvest,False,False
49,0.7917,11,0.0,0.0,4.295,142.0,0.239,-4.62,False,Harvest,False,False
49,0.7922,11,0.0,0.0,4.301,142.1,0.395,9.31,False,Harvest,True,False
49,0.7928,11,0.0,0.0,4.306,142.2,0.373,-3.19,False,Harvest,False,False
49,0.7933,11,0.0,0.0,4.309,142.2,0.204,15.62,False,Harvest,True,False
49,0.7939,11,0.0,0.0,4.315,142.3,2.213,3.58,False,Harvest,False,False
49,0.7944,11,0.0,0.0,4.315,142.3,1.125,9.73,False,Harvest,False,False
49,0.795,11,0.0,0.0,4.319,142.4,0.578,4.92,False,Harvest,True,False
49,0.7956,11,0.0,0.0,4.324,142.4,0.466,-14.01,False,Harvest,False,False
49,0.7961,11,0.0,0.0,4.326,142.5,0.169,8.08,False,Harvest,True,False
49,0.7967,11,0.0,0.0,4.329,142.6,0.138,13.63,False,Harvest,True,False
49,0.7972,11,0.0,0.0,4.332,142.6,0.164,1.72,False,Harvest,True,False
49,0.7978,11,0.0,0.0,4.333,142.7,2.851,-2.01,False,Harvest,False,False
49,0.7983,11,0.0,0.0,4.337,142.7,0.199,9.0,False,Harvest,True,True
49,0.7989,11,0.0,0.0,4.34,142.8,0.2,10.93,False,Harvest,True,False
49,0.7994,11,0.0,0.0,4.342,142.9,2.001,0.37,False,Harvest,False,False
49,0.8,11,0.0,0.0,4.348,142.9,0.416,8.12,False,Harvest,True,True
49,0.8006,11,0.0,0.0,4.354,143.0,1.545,-7.2,False,Harvest,False,False
49,0.8011,11,0.0,0.0,4.354,143.1,0.346,7.56,False,Harvest,True,True
49,0.8017,11,0.0,0.0,4.354,143.1,0.443,0.64,False,Harvest,True,False
49,0.8022,11,0.0,0.0,4.355,143.2,0.05,-8.23,False,Harvest,False,False
49,0.8028,11,0.0,0.0,4.355,143.3,2.09,0.68,False,Harvest,False,False
49,0.8033,11,0.0,0.0,4.355,143.3,1.585,16.6,False,Harvest,False,False
49,0.8039,11,0.0,0.0,4.359,143.4,2.258,-2.47,False,Harvest,False,False
49,0.8044,11,0.0,0.0,4.363,143.5,0.498,8.75,False,Harvest,True,False
49,0.805,11,0.0,0.0,4.366,143.5,0.906,10.29,False,Harvest,True,False
49,0.8056,11,0.0,0.0,4.369,143.6,0.486,15.4,False,Harvest,True,False
49,0.8061,11,0.0,0.0,4.369,143.7,0.874,2.96,False,Harvest,True,False
49,0.8067,11,0.0,0.0,4.375,143.8,0.374,6.6,False,Harvest,True,False
49,0.8072,11,0.0,0.0,4.375,143.8,1.038,24.82,False,Harvest,False,False
49,0.8078,11,0.0,0.0,4.38,143.9,1.277,7.46,False,Harvest,False,False
49,0.8083,11,0.0,0.0,4.381,144.0,0.669,12.03,False,Harvest,True,True
49,0.8089,11,0.0,0.0,4.381,144.1,0.102,7.28,False,Harvest,True,True
49,0.8094,11,0.0,0.0,4.386,144.1,0.844,3.8,False,Harvest,True,False
49,0.81,11,0.0,0.0,4.388,144.2,0.183,9.13,False,Harvest,True,True
49,0.8106,11,0.0,0.0,4.388,144.3,0.796,12.49,False,Harvest,True,False
49,0.8111,11,0.0,0.0,4.389,144.4,0.05,-5.61,False,Harvest,False,False
49,0.8117,11,0.0,0.0,4.393,144.4,0.235,-12.2,False,Harvest,False,False
49,0.8122,11,0.0,0.0,4.396,144.5,0.885,16.95,False,Harvest,True,True
49,0.8128,11,0.0,0.0,4.396,144.6,1.178,14.55,False,Harvest,False,False
49,0.8133,11,0.0,0.0,4.398,144.7,0.05,-0.73,False,Harvest,False,False
49,0.8139,11,0.0,0.0,4.402,144.8,0.471,1.13,False,Harvest,True,False
49,0.8144,11,0.0,0.0,4.407,144.9,0.427,4.19,False,Harvest,True,False
49,0.815,11,0.0,0.0,4.412,144.9,0.05,7.56,False,Harvest,True,False
49,0.8156,11,0.0,0.0,4.413,145.0,0.322,10.73,False,Harvest,True,True
49,0.8161,11,0.0,0.0,4.413,145.1,0.542,2.64,False,Harvest,True,False
49,0.8167,11,0.0,0.0,4.414,145.2,1.794,3.41,False,Harvest,False,False
49,0.8172,11,0.0,0.0,4.419,145.3,1.067,-9.14,False,Harvest,False,False
49,0.8178,11,0.0,0.0,4.425,145.4,0.214,4.71,False,Harvest,True,False
49,0.8183,11,0.0,0.0,4.425,145.4,0.05,12.92,False,Harvest,True,True
49,0.8189,11,0.0,0.0,4.427,145.5,0.777,14.44,False,Harvest,True,True
49,0.8194,11,0.0,0.0,4.429,145.6,0.246,15.79,False,Harvest,True,False
49,0.82,11,0.0,0.0,4.43,145.7,0.603,-0.56,False,Harvest,False,False
49,0.8206,11,0.0,0.0,4.433,145.8,0.549,-7.2,False,Harvest,False,False
49,0.8211,11,0.0,0.0,4.437,145.9,0.26,10.86,False,Harvest,True,True
49,0.8217,11,0.0,0.0,4.442,146.0,0.72,0.07,False,Harvest,True,False
49,0.8222,11,0.0,0.0,4.448,146.1,0.05,9.41,False,Harvest,True,True
49,0.8228,11,0.0,0.0,4.454,146.2,0.946,0.79,False,Harvest,True,False
49,0.8233,11,0.0,0.0,4.455,146.3,0.297,1.14,False,Harvest,True,False
49,0.8239,11,0.0,0.0,4.46,146.4,0.759,17.58,False,Harvest,True,False
49,0.8244,11,0.0,0.0,4.463,146.4,2.138,-5.47,False,Harvest,False,False
49,0.825,11,0.0,0.0,4.469,146.5,0.214,7.24,False,Harvest,True,True
49,0.8256,11,0.0,0.0,4.472,146.6,0.448,0.19,False,Harvest,True,False
49,0.8261,11,0.0,0.0,4.477,146.7,0.058,6.42,False,Harvest,True,False
49,0.8267,11,0.0,0.0,4.48,146.8,0.792,1.11,False,Harvest,True,False
49,0.8272,11,0.0,0.0,4.482,146.9,0.05,19.49,False,Harvest,True,False
49,0.8278,11,0.0,0.0,4.487,147.0,0.118,4.75,False,Harvest,True,False
49,0.8283,11,0.0,0.0,4.487,147.1,0.094,4.79,False,Harvest,True,False
49,0.8289,11,0.0,0.0,4.487,147.2,0.726,-5.44,False,Harvest,False,False
49,0.8294,11,0.0,0.0,4.492,147.3,0.136,12.47,False,Harvest,True,True
49,0.83,11,0.0,0.0,4.496,147.4,0.809,8.14,False,Harvest,True,True
49,0.8306,11,0.0,0.0,4.502,147.5,3.054,-3.2,False,Harvest,False,False
49,0.8311,11,0.0,0.0,4.506,147.6,1.038,9.18,False,Harvest,False,False
49,0.8317,11,0.0,0.0,4.508,147.7,0.113,7.43,False,Harvest,True,True
49,0.8322,11,0.0,0.0,4.513,147.8,0.05,4.91,False,Harvest,True,False
49,0.8328,11,0.0,0.0,4.514,147.9,0.601,15.09,False,Harvest,True,True
49,0.8333,11,0.0,0.0,4.515,148.0,0.302,5.97,False,Harvest,True,True
49,0.8339,11,0.0,0.0,4.516,148.1,0.087,-8.39,False,Harvest,False,False
49,0.8344,11,0.0,0.0,4.521,148.2,1.032,-4.51,False,Harvest,False,False
49,0.835,11,0.0,0.0,4.521,148.4,0.375,5.95,False,Harvest,True,False
49,0.8356,11,0.0,0.0,4.525,148.5,0.885,10.36,False,Harvest,True,False
49,0.8361,11,0.0,0.0,4.53,148.6,0.05,4.67,False,Harvest,True,False
49,0.8367,11,0.0,0.0,4.536,148.7,0.259,-7.6,False,Harvest,False,False
49,0.8372,11,0.0,0.0,4.54,148.8,0.8,-2.12,False,Harvest,False,False
49,0.8378,11,0.0,0.0,4.545,148.9,0.337,7.7,False,Harvest,True,False
49,0.8383,11,0.0,0.0,4.55,149.0,0.574,-2.75,False,Harvest,False,False
49,0.8389,11,0.0,0.0,4.55,149.1,1.607,-4.78,False,Harvest,False,False
49,0.8394,11,0.0,0.0,4.552,149.2,0.193,-5.64,False,Harvest,False,False
49,0.84,11,0.0,0.0,4.556,149.3,0.503,-3.77,False,Harvest,False,False
49,0.8406,11,0.0,0.0,4.556,149.5,1.328,1.61,False,Harvest,False,False
49,0.8411,11,0.0,0.0,4.561,149.6,0.05,7.4,False,Harvest,True,True
49,0.8417,11,0.0,0.0,4.565,149.7,0.977,0.1,False,Harvest,True,False
49,0.8422,11,0.0,0.0,4.568,149.8,0.319,7.76,False,Harvest,True,False
49,0.8428,11,0.0,0.0,4.572,149.9,0.107,-0.69,False,Harvest,False,False
49,0.8433,11,0.0,0.0,4.576,150.0,0.068,8.05,False,Harvest,True,False
49,0.8439,11,0.0,0.0,4.579,150.1,1.15,1.69,False,Harvest,False,False
49,0.8444,11,0.0,0.0,4.584,150.3,0.299,-7.29,False,Harvest,False,False
49,0.845,11,0.0,0.0,4.588,150.4,1.574,6.97,False,Harvest,False,False
49,0.8456,11,0.0,0.0,4.592,150.5,0.517,-6.54,False,Harvest,False,False
49,0.8461,11,0.0,0.0,4.592,150.6,0.185,1.97,False,Harvest,True,False
49,0.8467,11,0.0,0.0,4.593,150.7,1.902,3.46,False,Harvest,False,False
49,0.8472,11,0.0,0.0,4.593,150.9,1.772,9.19,False,Harvest,False,False
49,0.8478,11,0.0,0.0,4.595,151.0,0.394,18.56,False,Harvest,True,True
49,0.8483,11,0.0,0.0,4.6,151.1,0.143,-4.12,False,Harvest,False,False
49,0.8489,11,0.0,0.0,4.6,151.2,0.524,7.01,False,Harvest,True,True
49,0.8494,11,0.0,0.0,4.602,151.3,1.067,3.12,False,Harvest,False,False
49,0.85,11,0.0,0.0,4.602,151.5,0.314,14.77,False,Harvest,True,True
49,0.8506,11,0.0,0.0,4.603,151.6,0.307,-8.16,False,Harvest,False,False
49,0.8511,11,0.0,0.0,4.606,151.7,0.285,1.17,False,Harvest,True,False
49,0.8517,11,0.0,0.0,4.609,151.8,0.325,15.46,False,Harvest,True,True
49,0.8522,11,0.0,0.0,4.611,152.0,0.093,6.43,False,Harvest,True,True
49,0.8528,11,0.0,0.0,4.611,152.1,0.439,-0.91,False,Harvest,False,False
49,0.8533,11,0.0,0.0,4.615,152.2,0.768,8.63,False,Harvest,True,False
49,0.8539,11,0.0,0.0,4.617,152.3,1.485,5.36,False,Harvest,False,False
49,0.8544,11,0.0,0.0,4.617,152.5,0.573,13.08,False,Harvest,True,False
49,0.855,11,0.0,0.0,4.619,152.6,1.034,-12.97,False,Harvest,False,False
49,0.8556,11,0.0,0.0,4.625,152.7,2.725,-2.15,False,Harvest,False,False
49,0.8561,11,0.0,0.0,4.63,152.8,0.894,1.71,False,Harvest,True,False
49,0.8567,11,0.0,0.0,4.631,153.0,0.445,25.68,False,Harvest,True,True
49,0.8572,11,0.0,0.0,4.633,153.1,0.05,-5.55,False,Harvest,False,False
49,0.8578,11,0.0,0.0,4.633,153.2,0.536,7.99,False,Harvest,True,False
49,0.8583,11,0.0,0.0,4.633,153.4,0.331,3.4,False,Harvest,True,False
49,0.8589,11,0.0,0.0,4.637,153.5,1.51,10.98,False,Harvest,False,False
49,0.8594,11,0.0,0.0,4.638,153.6,0.982,-3.21,False,Harvest,False,False
49,0.86,11,0.0,0.0,4.638,153.8,0.539,14.77,False,Harvest,True,True
49,0.8606,11,0.0,0.0,4.642,153.9,0.073,4.11,False,Harvest,True,False
49,0.8611,11,0.0,0.0,4.647,154.0,0.681,-2.24,False,Harvest,False,False
49,0.8617,11,0.0,0.0,4.648,154.2,0.618,16.3,False,Harvest,True,False
49,0.8622,11,0.0,0.0,4.648,154.3,0.263,7.78,False,Harvest,True,True
49,0.8628,11,0.0,0.0,4.65,154.4,1.029,2.97,False,Harvest,False,False
49,0.8633,11,0.0,0.0,4.65,154.6,0.338,13.85,False,Harvest,True,False
49,0.8639,11,0.0,0.0,4.65,154.7,0.177,11.96,False,Harvest,True,True
49,0.8644,11,0.0,0.0,4.651,154.9,1.203,6.54,False,Harvest,False,False
49,0.865,11,0.0,0.0,4.657,155.0,0.56,-7.53,False,Harvest,False,False
49,0.8656,11,0.0,0.0,4.658,155.1,0.185,1.15,False,Harvest,True,False
49,0.8661,11,0.0,0.0,4.659,155.3,0.544,1.1,False,Harvest,True,False
49,0.8667,11,0.0,0.0,4.664,155.4,0.861,-1.56,False,Harvest,False,False
49,0.8672,11,0.0,0.0,4.664,155.6,1.067,-15.03,False,Harvest,False,False
49,0.8678,11,0.0,0.0,4.665,155.7,0.504,11.52,False,Harvest,True,False
49,0.8683,11,0.0,0.0,4.669,155.8,0.31,10.21,False,Harvest,True,True
49,0.8689,11,0.0,0.0,4.67,156.0,0.46,-6.01,False,Harvest,False,False
49,0.8694,11,0.0,0.0,4.675,156.1,0.063,6.1,False,Harvest,True,True
49,0.87,11,0.0,0.0,4.677,156.3,0.093,-8.92,False,Harvest,False,False
49,0.8706,11,0.0,0.0,4.678,156.4,0.066,2.42,False,Harvest,True,False
49,0.8711,11,0.0,0.0,4.683,156.5,0.867,-10.09,False,Harvest,False,False
49,0.8717,11,0.0,0.0,4.685,156.7,0.408,-1.13,False,Harvest,False,False
49,0.8722,11,0.0,0.0,4.686,156.8,1.106,2.42,False,Harvest,False,False
49,0.8728,11,0.0,0.0,4.691,157.0,0.6,7.18,False,Harvest,True,True
49,0.8733,11,0.0,0.0,4.694,157.1,0.513,19.36,False,Harvest,True,False
49,0.8739,11,0.0,0.0,4.695,157.3,0.691,11.3,False,Harvest,True,True
49,0.8744,11,0.0,0.0,4.695,157.4,1.814,20.71,False,Harvest,False,False
49,0.875,11,0.0,0.0,4.695,157.6,2.091,-3.11,False,Harvest,False,False
49,0.8756,11,0.0,0.0,4.695,157.7,0.751,-19.98,False,Harvest,False,False
49,0.8761,11,0.0,0.0,4.7,157.9,0.104,3.51,False,Harvest,True,False
49,0.8767,11,0.0,0.0,4.705,158.0,0.05,-7.78,False,Harvest,False,False
49,0.8772,11,0.0,0.0,4.705,158.2,0.05,6.56,False,Harvest,True,True
49,0.8778,11,0.0,0.0,4.709,158.3,0.098,12.85,False,Harvest,True,True
49,0.8783,11,0.0,0.0,4.709,158.5,0.361,-15.82,False,Harvest,False,False
49,0.8789,11,0.0,0.0,4.713,158.6,0.218,-4.64,False,Harvest,False,False
49,0.8794,11,0.0,0.0,4.718,158.8,3.033,1.72,False,Harvest,False,False
49,0.88,11,0.0,0.0,4.723,158.9,1.141,-6.73,False,Harvest,False,False
49,0.8806,11,0.0,0.0,4.725,159.1,0.225,6.73,False,Harvest,True,True
49,0.8811,11,0.0,0.0,4.725,159.2,2.388,-4.43,False,Harvest,False,False
49,0.8817,11,0.0,0.0,4.729,159.4,0.349,-2.89,False,Harvest,False,False
49,0.8822,11,0.0,0.0,4.734,159.5,0.199,8.66,False,Harvest,True,False
49,0.8828,11,0.0,0.0,4.735,159.7,2.162,2.67,False,Harvest,False,False
49,0.8833,11,0.0,0.0,4.739,159.9,0.05,22.45,False,Harvest,True,True
49,0.8839,11,0.0,0.0,4.741,160.0,0.079,-3.9,False,Harvest,False,False
49,0.8844,11,0.0,0.0,4.743,160.2,0.208,2.8,False,Harvest,True,False
49,0.885,11,0.0,0.0,4.743,160.3,0.418,2.15,False,Harvest,True,False
49,0.8856,11,0.0,0.0,4.743,160.5,0.115,8.59,False,Harvest,True,False
49,0.8861,11,0.0,0.0,4.748,160.6,0.572,8.5,False,Harvest,True,False
49,0.8867,11,0.0,0.0,4.749,160.8,0.172,3.47,False,Harvest,True,False
49,0.8872,11,0.0,0.0,4.751,161.0,0.19,7.76,False,Harvest,True,True
49,0.8878,11,0.0,0.0,4.751,161.1,0.527,2.93,False,Harvest,True,False
49,0.8883,11,0.0,0.0,4.756,161.3,0.05,12.12,False,Harvest,True,False
49,0.8889,11,0.0,0.0,4.759,161.4,0.05,-1.48,False,Harvest,False,False
49,0.8894,11,0.0,0.0,4.763,161.6,0.408,-1.84,False,Harvest,False,False
49,0.89,11,0.0,0.0,4.766,161.8,1.255,6.25,False,Harvest,False,False
49,0.8906,11,0.0,0.0,4.768,161.9,0.391,-5.56,False,Harvest,False,False
49,0.8911,11,0.0,0.0,4.771,162.1,0.05,18.03,False,Harvest,True,False
49,0.8917,11,0.0,0.0,4.777,162.2,0.087,-8.35,False,Harvest,False,False
49,0.8922,11,0.0,0.0,4.782,162.4,0.05,-8.02,False,Harvest,False,False
49,0.8928,11,0.0,0.0,4.788,162.6,1.102,5.5,False,Harvest,False,False
49,0.8933,11,0.0,0.0,4.789,162.7,0.478,13.29,False,Harvest,True,True
49,0.8939,11,0.0,0.0,4.791,162.9,0.269,5.37,False,Harvest,True,False
49,0.8944,11,0.0,0.0,4.792,163.1,0.125,11.89,False,Harvest,True,True
49,0.895,11,0.0,0.0,4.792,163.2,0.309,11.71,False,Harvest,True,False
49,0.8956,11,0.0,0.0,4.792,163.4,0.247,5.93,False,Harvest,True,True
49,0.8961,11,0.0,0.0,4.797,163.6,0.42,0.24,False,Harvest,True,False
49,0.8967,11,0.0,0.0,4.798,163.7,0.091,14.06,False,Harvest,True,True
49,0.8972,11,0.0,0.0,4.798,163.9,0.342,12.76,False,Harvest,True,True
49,0.8978,11,0.0,0.0,4.802,164.1,0.209,2.8,False,Harvest,True,False
49,0.8983,11,0.0,0.0,4.804,164.2,0.194,12.66,False,Harvest,True,True
49,0.8989,11,0.0,0.0,4.808,164.4,0.42,0.9,False,Harvest,True,False
49,0.8994,11,0.0,0.0,4.808,164.6,0.5,10.9,False,Harvest,True,False
49,0.9,11,0.0,0.0,4.814,164.7,0.108,5.63,False,Harvest,True,True
49,0.9006,11,0.0,0.0,4.816,164.9,0.223,2.29,False,Harvest,True,False
49,0.9011,11,0.0,0.0,4.821,165.1,1.245,13.01,False,Harvest,False,False
49,0.9017,11,0.0,0.0,4.823,165.2,0.106,4.5,False,Harvest,True,False
49,0.9022,11,0.0,0.0,4.827,165.4,1.935,7.35,False,Harvest,False,False
49,0.9028,11,0.0,0.0,4.832,165.6,0.248,0.07,False,Harvest,True,False
49,0.9033,11,0.0,0.0,4.835,165.8,2.244,1.32,False,Harvest,False,False
49,0.9039,11,0.0,0.0,4.836,165.9,0.087,6.18,False,Harvest,True,True
49,0.9044,11,0.0,0.0,4.836,166.1,1.598,16.3,False,Harvest,False,False
49,0.905,11,0.0,0.0,4.837,166.3,0.709,17.53,False,Harvest,True,True
49,0.9056,11,0.0,0.0,4.838,166.4,0.246,14.1,False,Harvest,True,True
49,0.9061,11,0.0,0.0,4.839,166.6,0.964,1.42,False,Harvest,True,False
49,0.9067,11,0.0,0.0,4.845,166.8,0.089,7.1,False,Harvest,True,True
49,0.9072,11,0.0,0.0,4.845,167.0,0.926,12.01,False,Harvest,True,True
49,0.9078,11,0.0,0.0,4.847,167.1,0.783,7.92,False,Harvest,True,True
49,0.9083,11,0.0,0.0,4.848,167.3,0.757,-2.47,False,Harvest,False,False
49,0.9089,11,0.0,0.0,4.854,167.5,0.722,14.82,False,Harvest,True,False
49,0.9094,11,0.0,0.0,4.854,167.7,0.084,0.13,False,Harvest,True,False
49,0.91,11,0.0,0.0,4.857,167.9,0.387,4.4,False,Harvest,True,False
49,0.9106,11,0.0,0.0,4.857,168.0,0.074,6.92,False,Harvest,True,True
49,0.9111,11,0.0,0.0,4.861,168.2,0.426,-4.55,False,Harvest,False,False
49,0.9117,11,0.0,0.0,4.865,168.4,0.178,16.61,False,Harvest,True,False
49,0.9122,11,0.0,0.0,4.87,168.6,0.791,5.19,False,Harvest,True,True
49,0.9128,11,0.0,0.0,4.87,168.7,0.237,-19.92,False,Harvest,False,False
49,0.9133,11,0.0,0.0,4.875,168.9,0.19,3.25,False,Harvest,True,False
49,0.9139,11,0.0,0.0,4.875,169.1,0.784,7.18,False,Harvest,True,True
49,0.9144,11,0.0,0.0,4.876,169.3,0.201,-1.87,False,Harvest,False,False
49,0.915,11,0.0,0.0,4.876,169.5,0.317,-0.99,False,Harvest,False,False
49,0.9156,11,0.0,0.0,4.881,169.6,2.954,3.2,False,Harvest,False,False
49,0.9161,11,0.0,0.0,4.883,169.8,0.282,19.26,False,Harvest,True,True
49,0.9167,11,0.0,0.0,4.885,170.0,0.577,14.52,False,Harvest,True,True
49,0.9172,11,0.0,0.0,4.888,170.2,0.249,-5.34,False,Harvest,False,False
49,0.9178,11,0.0,0.0,4.893,170.4,0.079,1.41,False,Harvest,True,False
49,0.9183,11,0.0,0.0,4.899,170.5,0.206,-4.65,False,Harvest,False,False
49,0.9189,11,0.0,0.0,4.903,170.7,0.055,7.89,False,Harvest,True,False
49,0.9194,11,0.0,0.0,4.907,170.9,0.511,19.88,False,Harvest,True,False
49,0.92,11,0.0,0.0,4.911,171.1,0.17,-4.6,False,Harvest,False,False
49,0.9206,11,0.0,0.0,4.916,171.3,0.05,-7.17,False,Harvest,False,False
49,0.9211,11,0.0,0.0,4.917,171.5,1.164,2.38,False,Harvest,False,False
49,0.9217,11,0.0,0.0,4.922,171.6,0.2,-10.09,False,Harvest,False,False
49,0.9222,11,0.0,0.0,4.924,171.8,1.882,19.54,False,Harvest,False,False
49,0.9228,11,0.0,0.0,4.924,172.0,0.774,18.23,False,Harvest,True,False
49,0.9233,11,0.0,0.0,4.924,172.2,0.43,8.48,False,Harvest,True,False
49,0.9239,11,0.0,0.0,4.925,172.4,0.05,7.15,False,Harvest,True,False
49,0.9244,11,0.0,0.0,4.929,172.6,0.797,11.25,False,Harvest,True,True
49,0.925,11,0.0,0.0,4.934,172.8,0.05,12.59,False,Harvest,True,False
49,0.9256,11,0.0,0.0,4.938,172.9,0.387,5.75,False,Harvest,True,True
49,0.9261,11,0.0,0.0,4.939,173.1,0.069,9.95,False,Harvest,True,True
49,0.9267,11,0.0,0.0,4.942,173.3,0.287,4.93,False,Harvest,True,False
49,0.9272,11,0.0,0.0,4.944,173.5,0.092,3.95,False,Harvest,True,False
49,0.9278,11,0.0,0.0,4.95,173.7,0.149,-0.8,False,Harvest,False,False
49,0.9283,11,0.0,0.0,4.954,173.9,0.863,19.46,False,Harvest,True,True
49,0.9289,11,0.0,0.0,4.957,174.1,0.992,1.84,False,Harvest,True,False
49,0.9294,11,0.0,0.0,4.963,174.3,0.054,-7.86,False,Harvest,False,False
49,0.93,11,0.0,0.0,4.964,174.5,0.418,1.38,False,Harvest,True,False
49,0.9306,11,0.0,0.0,4.967,174.6,0.289,0.8,False,Harvest,True,False
49,0.9311,11,0.0,0.0,4.973,174.8,0.37,1.65,False,Harvest,True,False
49,0.9317,11,0.0,0.0,4.975,175.0,0.369,21.55,False,Harvest,True,True
49,0.9322,11,0.0,0.0,4.979,175.2,0.55,-10.89,False,Harvest,False,False
49,0.9328,11,0.0,0.0,4.985,175.4,0.814,1.24,False,Harvest,True,False
49,0.9333,11,0.0,0.0,4.986,175.6,0.396,6.97,False,Harvest,True,False
49,0.9339,11,0.0,0.0,4.988,175.8,0.389,3.16,False,Harvest,True,False
49,0.9344,11,0.0,0.0,4.992,176.0,0.124,12.96,False,Harvest,True,False
49,0.935,11,0.0,0.0,4.993,176.2,0.599,-0.32,False,Harvest,False,False
49,0.9356,11,0.0,0.0,4.999,176.4,0.524,1.35,False,Harvest,True,False
49,0.9361,11,0.0,0.0,5.0,176.6,0.05,3.25,False,Harvest,True,False
49,0.9367,11,0.0,0.0,5.001,176.7,0.15,-4.66,False,Harvest,False,False
49,0.9372,11,0.0,0.0,5.004,176.9,0.112,8.75,False,Harvest,True,True
49,0.9378,11,0.0,0.0,5.008,177.1,0.056,-10.89,False,Harvest,False,False
49,0.9383,11,0.0,0.0,5.012,177.3,0.111,-9.41,False,Harvest,False,False
49,0.9389,11,0.0,0.0,5.012,177.5,0.617,17.32,False,Harvest,True,True
49,0.9394,11,0.0,0.0,5.017,177.7,1.115,-1.5,False,Harvest,False,False
49,0.94,11,0.0,0.0,5.019,177.9,0.526,2.12,False,Harvest,True,False
49,0.9406,11,0.0,0.0,5.021,178.1,1.058,19.24,False,Harvest,False,False
49,0.9411,11,0.0,0.0,5.025,178.3,0.225,18.21,False,Harvest,True,False
49,0.9417,11,0.0,0.0,5.025,178.5,0.74,1.6,False,Harvest,True,False
49,0.9422,11,0.0,0.0,5.026,178.7,0.465,10.34,False,Harvest,True,True
49,0.9428,11,0.0,0.0,5.026,178.9,0.226,-2.08,False,Harvest,False,False
49,0.9433,11,0.0,0.0,5.027,179.1,0.215,7.49,False,Harvest,True,True
49,0.9439,11,0.0,0.0,5.033,179.3,0.163,9.32,False,Harvest,True,False
49,0.9444,11,0.0,0.0,5.037,179.5,0.149,10.03,False,Harvest,True,True
49,0.945,11,0.0,0.0,5.037,179.7,0.301,6.33,False,Harvest,True,False
49,0.9456,11,0.0,0.0,5.037,179.9,2.249,-3.83,False,Harvest,False,False
49,0.9461,11,0.0,0.0,5.041,180.1,0.746,12.33,False,Harvest,True,True
49,0.9467,11,0.0,0.0,5.041,180.3,0.353,10.18,False,Harvest,True,True
49,0.9472,11,0.0,0.0,5.045,180.5,0.519,-6.13,False,Harvest,False,False
49,0.9478,11,0.0,0.0,5.045,180.7,0.166,-8.57,False,Harvest,False,False
49,0.9483,11,0.0,0.0,5.047,180.9,0.089,3.37,False,Harvest,True,False
49,0.9489,11,0.0,0.0,5.053,181.1,0.217,-11.21,False,Harvest,False,False
49,0.9494,11,0.0,0.0,5.055,181.3,2.172,3.92,False,Harvest,False,False
49,0.95,11,0.0,0.0,5.057,181.5,0.621,-5.64,False,Harvest,False,False
49,0.9506,11,0.0,0.0,5.059,181.7,1.664,-0.82,False,Harvest,False,False
49,0.9511,11,0.0,0.0,5.064,181.9,0.333,-1.48,False,Harvest,False,False
49,0.9517,11,0.0,0.0,5.064,182.1,0.222,6.27,False,Harvest,True,True
49,0.9522,11,0.0,0.0,5.064,182.3,0.264,-3.69,False,Harvest,False,False
49,0.9528,11,0.0,0.0,5.07,182.5,0.05,15.23,False,Harvest,True,True
49,0.9533,11,0.0,0.0,5.075,182.7,0.077,6.07,False,Harvest,True,False
49,0.9539,11,0.0,0.0,5.081,182.9,0.672,-11.61,False,Harvest,False,False
49,0.9544,11,0.0,0.0,5.082,183.1,0.2,16.25,False,Harvest,True,True
49,0.955,11,0.0,0.0,5.085,183.3,0.337,13.65,False,Harvest,True,True
49,0.9556,11,0.0,0.0,5.086,183.5,0.384,4.05,False,Harvest,True,False
49,0.9561,11,0.0,0.0,5.087,183.7,2.516,-1.7,False,Harvest,False,False
